tag	character	n_tips	n_present	lnL_full	lnL_null	lambda0	lambda1	mu0	mu1	q01	q10	chisq	p	status
n1000_f3.0_r005	driver	1000	936	-132.562009289912	-148.214909819993	1.20582608096013	3.08143020567677	1.19372200804344	0.209070050507664	1.28081821018953e-08	0.183504519625164	31.3058010601617	1.59232485440027e-07	ok
n1000_f3.0_r005	control	1000	608	-92.0375725556466	-93.3174482371389	3.13155854375189	2.82942264611038	0.130110184852666	0.160873253668779	3.00231215275253e-09	0.143367558217483	2.55975136298463	0.278071867784103	ok
n1000_f3.0_r006	driver	1000	960	-93.4529276526115	-103.91763497488	1.00902384745884	2.88352836300496	0.583570576224752	0.01963346510137	1.07363293306898e-07	0.0983504361216803	20.9294146445374	2.85256372541184e-05	ok
n1000_f3.0_r006	control	1000	758	-143.009249072548	-143.595752041297	3.1970350231733	2.79537416755043	0.71665722372925	4.69203807516251e-07	3.95116413838668e-08	0.159518986864658	1.17300593749832	0.55626917802419	ok
n1000_f3.0_r007	driver	1000	939	-76.1636370548169	-92.7753363652839	1.08239534412424	3.49041692702445	1.55308957356326e-06	0.985507324533134	1.19937682729941e-09	0.0885621756801055	33.223398620934	6.10422670373729e-08	ok
n1000_f3.0_r007	control	1000	564	-66.4470011784547	-69.6974910287553	3.20694761043091	3.31611009255318	0.170510838894378	1.19083839745996	2.15363785065466e-09	0.11047282020331	6.50097970060116	0.0387552189256012	ok
n1000_f3.0_r008	driver	1000	930	-171.606288242298	-183.494638987623	1.40262573805372	2.82262708441891	0.673086893072009	2.5274579168599e-08	1.97527894420705e-07	0.147712498194527	23.7767014906487	6.86997050307028e-06	ok
n1000_f3.0_r008	control	1000	851	-136.896875702217	-136.930616677009	2.81804809150298	2.70882485642374	0.102630858449226	2.59297276224651e-06	1.42681067307155e-07	0.100458301766036	0.0674819495847601	0.966821903450577	ok
n1000_f3.0_r009	driver	1000	927	-141.4321024238	-156.590392399651	1.28799988396282	3.13573552777702	0.384887367203173	0.464315140542964	5.53836659619103e-08	0.128720585792571	30.3165799517008	2.61118900509629e-07	ok
n1000_f3.0_r009	control	1000	708	-114.171677268172	-115.128834391397	3.13665347885374	2.92156362579749	0.282126244501779	0.444332078611974	8.68579281976259e-09	0.104040627989939	1.91431424644972	0.383982951995549	ok
n1000_f3.0_r010	driver	1000	930	-245.22827118116	-258.706489660971	1.06026220997848	3.00567452498576	0.0132038393781675	0.574595989525264	0.757640164255452	0.154331464487926	26.9564369596224	1.40114824877134e-06	ok
n1000_f3.0_r010	control	1000	883	-206.967366527437	-209.403186033854	2.27499640960313	2.94588554413936	0.493091002277755	0.574980999116788	8.10874383918113e-08	0.107029422944001	4.8716390128335	0.0875259895391445	ok
n1000_f3.0_r011	driver	1000	908	-260.214479355901	-283.501370649838	1.03541310265824	2.79168738568342	3.67155243392896e-08	0.325098347179272	2.10203321390785e-07	0.120229406480089	46.5737825878745	7.70249828626007e-11	ok
n1000_f3.0_r011	control	1000	782	-244.676452669959	-246.986864168518	2.42385538501247	2.65925320909009	0.561441476435195	0.229031149906355	0.0103227478247237	0.104095556051304	4.62082299711886	0.0992204141004755	ok
n1000_f3.0_r012	driver	1000	947	-197.523421796674	-212.488122860396	0.867693624002124	3.10872765957167	0.407122892467389	0.854338354150297	0.097997745716595	0.103465591838799	29.9294021274457	3.16893188791503e-07	ok
n1000_f3.0_r012	control	1000	617	-200.11735363031	-203.36615323151	2.6808041697748	3.14221544589717	2.79306762121383e-07	1.18257883603009	4.84792673510807e-09	0.108905792870882	6.4975992023991	0.0388207802914616	ok
n1000_f3.0_r013	driver	1000	920	-109.203582137817	-128.223347883154	1.21530193210918	3.17842403132474	3.18549089327014e-06	0.312763485942781	1.48452790597461e-09	0.126698636003229	38.0395314906737	5.49314027790038e-09	ok
n1000_f3.0_r013	control	1000	513	-59.5651444366057	-60.5085258974234	2.78623429875368	3.17273814429087	0.0986819040605082	0.388737261050655	1.09456272625713e-08	0.139463279174159	1.88676292163538	0.389309173397329	ok
n1000_f3.0_r014	driver	1000	907	-243.189933480877	-259.332674101071	1.36610152088438	3.01202021133008	0.658130677089862	0.530475793896496	1.00046084259446e-07	0.167652145040961	32.2854812403875	9.75656238526751e-08	ok
n1000_f3.0_r014	control	1000	781	-207.462450103419	-208.427591512652	2.98887339479499	2.79048821763623	0.212429677002943	0.492567873157127	1.98909528255168e-07	0.112070621597857	1.93028281846574	0.380929329006325	ok
n1000_f3.0_r015	driver	1000	935	-226.065044415468	-247.172365700123	0.730151940963301	2.70948336796553	0.3747550382807	1.72393467219793e-05	1.69807517850301e-05	0.153153295947181	42.2146425693103	6.81093661049597e-10	ok
n1000_f3.0_r015	control	1000	848	-220.214379285346	-220.401948372781	2.74803133706595	2.5912687269827	0.484104573034136	1.48060803016971e-07	7.99918960104092e-07	0.126333840811815	0.37513817486979	0.828971844663635	ok
n1000_f3.0_r016	driver	1000	933	-146.146112790257	-165.182548750694	1.00825554542096	3.38895836321151	0.601241975556107	0.90503470997135	2.54399972628257e-07	0.142540239129562	38.0728719208752	5.40232748531581e-09	ok
n1000_f3.0_r016	control	1000	836	-152.591451361257	-152.794747614833	3.46610894768381	3.12476059269331	1.24713752054054	0.671454234196491	8.30807934697001e-09	0.141437841509382	0.406592507151913	0.816036451894887	ok
n1000_f3.0_r017	driver	1000	943	-165.361791796362	-191.961380641289	0.599589216175644	2.97501860836753	5.31476866432815e-07	0.335231100687282	3.95387151111656e-08	0.113278944333301	53.1991776898531	2.80508059449448e-12	ok
n1000_f3.0_r017	control	1000	700	-160.351266968531	-160.790242391675	3.12188157916272	2.76776074308387	0.689368021179403	0.283630206344365	7.89634771563025e-11	0.13150544086325	0.877950846287035	0.644696624051501	ok
n1000_f3.0_r018	driver	1000	940	-171.968343022558	-185.683052987145	1.12043337119809	2.97568160605955	0.908809688646011	0.359644028063738	1.70870238130816e-07	0.145624061293197	27.4294199291734	1.10605606486778e-06	ok
n1000_f3.0_r018	control	1000	826	-195.31972152033	-195.508303218284	2.62955702129851	2.88147239593597	7.09734094262936e-06	0.357687599407817	5.50354990217186e-09	0.122280382539518	0.377163395908951	0.828132843915475	ok
n1000_f3.0_r019	driver	1000	945	-85.7997647241428	-97.3434186675893	1.23772773649853	3.36962063971143	0.577702530314248	0.81010758426416	4.52322909321688e-08	0.109617309418684	23.087307886893	9.69738842300844e-06	ok
n1000_f3.0_r019	control	1000	821	-103.314496815094	-103.603467018382	3.56238194338803	3.14699944738417	1.15953783334744	0.605884662684622	4.71640173053298e-08	0.123894729999531	0.577940406577397	0.749034523835621	ok
n1000_f3.0_r020	driver	1000	946	-160.330241913744	-167.401160560508	1.79425984266111	2.95578676635847	1.31858371222683	0.395134699617826	0.159316250231338	0.121936053263573	14.1418372935299	0.000849452403922618	ok
n1000_f3.0_r020	control	1000	923	-143.4870878564	-145.686917073913	4.32642022345058	2.82028204595229	3.0683742818958	0.270269812510204	6.06738221651774e-08	0.118254770250495	4.39965843502682	0.110822083217212	ok
n1000_f3.0_r021	driver	1000	942	-154.966288028678	-166.648161594745	1.12208796963462	2.80383316557982	0.355478592151367	1.49848865298766e-08	7.02505945855856e-07	0.121912417158361	23.3637471321333	8.44552733609562e-06	ok
n1000_f3.0_r021	control	1000	869	-197.157659741711	-197.175204604491	2.79979544203455	2.7085159739176	0.134245665001669	4.28016432304294e-07	0.0203305587936343	0.135487718433924	0.0350897255581231	0.982608152143792	ok
n1000_f3.0_r022	driver	1000	954	-56.2356215199248	-59.6501170207063	2.21969426456493	3.08054523194175	4.01365819690422	2.60639878900302e-07	3.79531307153192e-07	0.217531742545285	6.82899100156308	0.0328929970075464	ok
n1000_f3.0_r022	control	1000	831	-37.5673632110418	-37.9837081550933	3.21870620715449	2.95553918432391	1.10383465931437e-06	2.03885665828543e-06	8.85913887660063e-10	0.100216014998321	0.832689888103047	0.659452756941156	ok
n1000_f3.0_r023	driver	1000	950	-77.5434579284364	-88.7209823491488	1.27300326452151	3.15796231559887	1.16732640557627	0.32509166525811	1.10858052619594e-07	0.136963390816026	22.3550488414248	1.39850113362169e-05	ok
n1000_f3.0_r023	control	1000	549	-12.6846552721445	-13.6315316893982	2.83412432314761	3.2319209504783	0.133149041027711	0.433267610848983	4.16823665418768e-09	0.0868181181254711	1.8937528345075	0.387950929680006	ok
n1000_f3.0_r024	driver	1000	943	-110.298602699457	-121.688617995745	1.19499852517518	3.15825529347303	0.50530178569317	0.498208822615625	2.26272925149909e-09	0.117736691656383	22.7800305925754	1.13078283667284e-05	ok
n1000_f3.0_r024	control	1000	789	-98.5789529669867	-98.7583209520778	2.80420466868119	3.05967025383837	0.0155174494168402	0.489033984810693	2.86179722147801e-08	0.0926591500637945	0.358735970182352	0.835798281494286	ok
n1000_f3.0_r025	driver	1000	959	-69.507750720713	-83.6480994588902	0.956413362324663	2.94222784392258	0.32446901156567	4.66366065320232e-06	7.09417479323543e-08	0.0913319055560144	28.2806974763546	7.22644282324968e-07	ok
n1000_f3.0_r025	control	1000	786	-113.126639524953	-113.506052015075	3.18601582568834	2.82694837446171	0.428379547074969	5.73456083752539e-08	2.52192106144305e-10	0.14174471323306	0.758824980244526	0.684263302591876	ok
n1000_f3.0_r026	driver	1000	956	-84.5782283836101	-102.325645209783	0.721437199882788	3.16340824118542	1.39107215297321e-08	0.401663072429319	0.311079229726001	0.103398843840931	35.4948336523468	1.96062621130623e-08	ok
n1000_f3.0_r026	control	1000	894	-125.601172786649	-126.278217520357	2.91750101002557	3.0438762938768	0.937318199730038	0.318741036343523	0.00207583957937416	0.135397605780972	1.35408946741708	0.508116394961517	ok
n1000_f3.0_r027	driver	1000	966	-103.232728465111	-106.168514326226	1.4836070536375	3.21483086012911	5.31095498511997e-09	0.729945694450391	2.91291068970446	0.137535422487505	5.87157172223093	0.053088982341936	ok
n1000_f3.0_r027	control	1000	709	-109.304934453644	-109.433727935736	3.07444278558246	3.15413686498352	0.464010580305095	0.750150489057036	2.18461213702773e-08	0.111291031142835	0.257586964183986	0.879155508155395	ok
n1000_f3.0_r028	driver	1000	944	-123.675008889986	-137.531466556225	1.01394043676653	2.871797839253	7.89945945936733e-07	0.00548748806722411	1.80376192286049e-07	0.10598605631615	27.7129153324788	9.59879898308688e-07	ok
n1000_f3.0_r028	control	1000	642	-111.053417806387	-111.371389103101	2.70957449248942	2.92318650356984	2.67652417160278e-08	0.246156427337098	2.00766721828089e-08	0.11668553561529	0.635942593427814	0.727623673305325	ok
n1000_f3.0_r029	driver	1000	954	-149.188778978635	-169.080426945328	0.546741279743211	3.01633942669241	0.32184313425525	0.450141678330233	1.27382463693537e-07	0.108523740375908	39.7832959333858	2.29703203544085e-09	ok
n1000_f3.0_r029	control	1000	756	-150.916877950871	-151.483687580091	2.8167053225676	2.9012515914486	1.60627118924491e-06	0.492652416534678	4.23689927056951e-08	0.0972155991245745	1.13361925844026	0.567332555688249	ok
n1000_f3.0_r030	driver	1000	946	-150.327875469301	-161.763608181942	1.07562559475793	2.87815657862624	0.167070530995646	0.142977904385378	0.0841232505423232	0.108288419300332	22.8714654252817	1.08025027708358e-05	ok
n1000_f3.0_r030	control	1000	843	-158.250894282676	-159.456334441358	3.46944126137925	2.68955958644797	0.96335142779422	1.05411105093835e-07	1.51560262846244e-08	0.136192274339774	2.41088031736547	0.29956011650437	ok
n1000_f3.0_r031	driver	1000	942	-131.387862028042	-137.895960564375	1.50630668401124	2.79099721892188	0.123524385730165	1.61085160837245e-08	1.10449333898308e-07	0.0895627499533371	13.0161970726648	0.00149131270572603	ok
n1000_f3.0_r031	control	1000	777	-156.105806961147	-156.545925189728	2.55915598313099	2.76226559872853	9.6068387498243e-05	3.86698619960882e-09	1.922188407976e-07	0.121569261305883	0.880236457163392	0.643960282071509	ok
n1000_f3.0_r032	driver	1000	938	-227.100730423474	-237.916635999089	1.4227769499255	2.63979457077468	1.01425507738248	0.00452312611401558	5.91973649296822e-07	0.137629803696057	21.6318111512311	2.00776043484244e-05	ok
n1000_f3.0_r032	control	1000	748	-221.302061220835	-221.920086156759	2.5915928599168	2.71473597175519	4.43112009012069e-09	0.352171321323865	1.3124340382773e-09	0.109925729594306	1.23604987184655	0.539007962247588	ok
n1000_f3.0_r033	driver	1000	958	-122.544493074759	-143.118759339114	0.579096663920149	3.21347974882678	0.51498862350913	0.697043935971014	1.43481959723346e-06	0.103027580973715	41.1485325287098	1.16067249312773e-09	ok
n1000_f3.0_r033	control	1000	825	-166.887922857336	-167.173435396531	3.21525822262541	3.08741534580839	0.51434326668023	0.718530649168839	5.8492464525482e-08	0.126787328998587	0.571025078391074	0.751628916297297	ok
n1000_f3.0_r034	driver	1000	937	-84.8024667892195	-102.923045973294	0.970567349695558	3.08226649423107	0.179151874691813	2.66660731660762e-07	0.0211399053311	0.147355137213598	36.2411583681498	1.34999590603283e-08	ok
n1000_f3.0_r034	control	1000	833	-83.2550254458328	-84.6658133578174	3.78045578128575	2.92968312902032	1.24740225072239	3.58569793880839e-06	1.64520458686282e-06	0.137031168391129	2.82157582396923	0.2439509954975	ok
n1000_f3.0_r035	driver	1000	935	-132.084842246445	-155.111995090801	0.916099682176863	3.22275545293203	0.19512501502594	0.539217900315356	6.06766369647634e-07	0.123731367411131	46.0543056887124	9.98698932707154e-11	ok
n1000_f3.0_r035	control	1000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	skipped_invariant
n1000_f3.0_r036	driver	1000	928	-211.920255016585	-223.701823391899	1.52895423070766	2.96231407597139	1.30845398765043	0.40415975695054	8.83315056115509e-09	0.169975678142225	23.5631367506276	7.64416172025742e-06	ok
n1000_f3.0_r036	control	1000	854	-188.233388202802	-188.563643152217	3.14706690620735	2.80802517302921	1.050269188166	0.301773773188534	3.85939603693325e-09	0.126915696153937	0.660509898828764	0.718740467609852	ok
n1000_f3.0_r037	driver	1000	939	-231.241400841814	-256.950120294519	0.66952817314023	2.68342242859946	1.32639231924087e-05	0.104044933866374	4.26471343484919e-07	0.109242826590647	51.41743890541	6.83667609995604e-12	ok
n1000_f3.0_r037	control	1000	864	-266.260026399925	-267.639765824982	3.00457005187894	2.52578066465662	1.43373335794124	0.0152695056539965	5.41374392761138e-08	0.154733026482427	2.75947885011249	0.251644116668816	ok
n1000_f3.0_r038	driver	1000	939	-91.1589914473625	-112.248947915883	0.998020677097044	3.22749184069072	5.64073127627924e-06	0.582980753446238	1.39188689700444e-07	0.0886382959306712	42.1799129370408	6.93024011631223e-10	ok
n1000_f3.0_r038	control	1000	755	-114.853623354716	-115.90308832695	3.15427456635575	2.96739454004755	0.198098665566122	0.506276042283166	5.81474198961868e-09	0.101811655353446	2.0989299444681	0.350125025617883	ok
n1000_f3.0_r039	driver	1000	946	-179.764138907578	-190.359781818564	1.56694420547632	3.23676385372701	2.10339157167276	0.938239806579355	2.26145320617413e-08	0.154532063438568	21.191285821973	2.50248078531944e-05	ok
n1000_f3.0_r039	control	1000	483	-130.571557212102	-133.663495384493	2.77556310032814	3.59876454039058	0.612003073547572	1.38462569778216	4.79785935072309e-12	0.141453098893328	6.1838763447833	0.0454138491819642	ok
n1000_f3.0_r040	driver	1000	922	-214.404859032742	-238.846104933784	0.899846102178277	3.021343285882	7.382427201032e-08	0.526114943062735	4.98608189489069e-07	0.124083237070589	48.8824918020848	2.42829683797474e-11	ok
n1000_f3.0_r040	control	1000	808	-243.937282183091	-244.462331880484	3.0820213012727	2.73662468263079	1.07431424979519	0.260163194292248	2.00334408496694e-08	0.168352972243019	1.05009939478532	0.591525966338101	ok
n1000_f3.0_r041	driver	1000	929	-134.375939330001	-146.460136003313	1.46895673001575	3.01626400467173	0.324516726702463	0.407940664065337	4.9637094740839e-07	0.0929366341762509	24.1683933466231	5.64806994787335e-06	ok
n1000_f3.0_r041	control	1000	809	-172.853970353044	-173.789909582136	3.11013653240377	2.85589291380293	0.182591135109193	0.428102074625962	9.66751637737557e-10	0.110716474791021	1.87187845818403	0.392217310571361	ok
n1000_f3.0_r042	driver	1000	939	-145.879347978209	-164.535453823868	0.860417188664165	2.95116537367105	1.63691772433046e-07	0.193515678824662	2.40691188862528e-06	0.11769068393093	37.312211691318	7.90234848033829e-09	ok
n1000_f3.0_r042	control	1000	860	-177.542759733554	-178.886583966371	3.34192453894485	2.75323201797506	1.46206700422878	4.1057303335171e-05	1.75399186936918e-06	0.162776735775704	2.68764846563346	0.260846222057773	ok
n1000_f3.0_r043	driver	1000	926	-207.751812646692	-227.169471164171	1.08961988620629	2.77728854119051	1.34671442508526e-05	0.300959908360991	8.33308776960736e-09	0.0808227486530366	38.8353170349579	3.68992937929716e-09	ok
n1000_f3.0_r043	control	1000	870	-243.796192351898	-244.232226057392	2.33097160935786	2.72088271042266	0.0704538364399257	0.440032247196129	9.00802200701052e-10	0.0910183925378725	0.872067410987995	0.646595931732854	ok
n1000_f3.0_r044	driver	1000	943	-154.345620934169	-167.92570889571	1.14524440639945	3.17506861552297	0.672671518498724	0.707899959909773	1.10044109287048e-08	0.115879345908666	27.1601759230807	1.26544342761965e-06	ok
n1000_f3.0_r044	control	1000	801	-145.882476316666	-147.52070546757	3.27835154142343	2.95230918625759	0.277616914774099	0.616615971443823	5.0490634862577e-08	0.0984738154886634	3.27645830180887	0.194323856004595	ok
n1000_f3.0_r045	driver	1000	947	-80.138116088467	-88.1225718274716	1.86382632650317	3.20311648073163	1.34398819626013	0.466344294730243	1.32710514369712e-08	0.11691276611555	15.9689114780092	0.000340717885274974	ok
n1000_f3.0_r045	control	1000	900	-79.303882816263	-83.8453220357457	2.07871806922947	3.30964770729485	1.63251001235265e-06	0.671787551016424	1.01247372876628e-06	0.0941616191219323	9.08287843896534	0.0106580562277583	ok
n1000_f3.0_r046	driver	1000	952	-137.278369792461	-149.840288630059	0.953226713648982	2.95202770314555	1.82066481027606e-06	0.352530680108487	2.07615435706916e-07	0.0828645403768821	25.1238376751951	3.50290183383368e-06	ok
n1000_f3.0_r046	control	1000	754	-117.463797216868	-119.466513064847	2.55772898743354	2.91716389186975	0.336898513453642	0.255992924986159	6.81601373616354e-09	0.0845805962541276	4.00543169595915	0.134968231834583	ok
n1000_f3.0_r047	driver	1000	929	-181.730513863504	-204.164619931058	0.945447634001187	2.86624015001154	4.50047151656694e-06	0.169101344229481	2.46858919274253e-09	0.115020366242392	44.8682121351087	1.8071388746885e-10	ok
n1000_f3.0_r047	control	1000	894	-212.448104422661	-214.899873320021	2.62890235287551	2.68612225143076	1.2406110629198	3.97344815228896e-06	4.72617173817382e-08	0.153951597163796	4.90353779472099	0.0861410769286396	ok
n1000_f3.0_r048	driver	1000	930	-172.258888089542	-197.837832755922	0.77908542336314	3.05149471320454	0.0427426316785187	0.378199240858546	1.29169803601529e-07	0.135593284342783	51.157889332761	7.78404751885213e-12	ok
n1000_f3.0_r048	control	1000	749	-139.762704190991	-140.759890311713	2.58775656569289	3.03890218183791	7.52647855961639e-08	0.585220961885661	1.03324273384547e-09	0.102171415310178	1.99437224144498	0.368916067293966	ok
n1000_f3.0_r049	driver	1000	949	-87.3758671273598	-104.01481638189	0.77803737811464	3.24397493865663	1.90264042490591e-06	0.517269955469422	0.191572387233281	0.111973512705842	33.2778985090599	5.94013279640871e-08	ok
n1000_f3.0_r049	control	1000	810	-120.566866794127	-120.736937057214	3.30335294997509	3.015001815442	0.796431496936595	0.305816603145483	0.0163230337738128	0.147751913736366	0.340140526174139	0.843605540184414	ok
n1000_f3.0_r050	driver	1000	952	-88.9079401507108	-101.671393390357	0.983112924611759	3.09892112494183	0.34273718471226	0.311110779994652	4.60541573470844e-07	0.105678745584381	25.526906479293	2.86353626779154e-06	ok
n1000_f3.0_r050	control	1000	486	-41.8407968583761	-45.1916600270268	3.31428698822106	2.63854839214541	0.413560022348001	4.64626174201496e-08	1.66841676091173e-10	0.118702219531973	6.70172633730145	0.035054083452471	ok
n1000_f3.0_r051	driver	1000	945	-60.4077660051862	-72.3306271733534	1.42673101778128	3.53993520476884	0.805859502527784	0.994275504287418	5.38412866909139e-07	0.106002622978956	23.8457223363344	6.63692922097551e-06	ok
n1000_f3.0_r051	control	1000	836	-106.193032910708	-109.231958956864	4.67138157612796	3.23667832971673	3.1017130550012	0.626054076605553	1.1345412883007e-08	0.196824677322012	6.07785209231105	0.047886289553376	ok
n1000_f3.0_r052	driver	1000	949	-93.2646472576746	-101.303642845993	1.40927163845016	2.94939944819853	0.509554683495837	0.0988464240944615	1.00359670730193e-07	0.10120859737038	16.0779911766373	0.000322632843627497	ok
n1000_f3.0_r052	control	1000	857	-124.093340306542	-124.395714370399	2.68489459071218	2.94702521880843	3.22343171998644e-09	0.21580905311269	1.38170049929656e-07	0.114319342708133	0.604748127714714	0.739061556960124	ok
n1000_f3.0_r053	driver	1000	956	-218.965866034313	-232.192847303152	0.767190630717682	2.68198996893158	0.886022167117895	0.18257732591628	1.81412910156512e-06	0.11526336687726	26.4539625376771	1.80133722006708e-06	ok
n1000_f3.0_r053	control	1000	706	-213.996498023357	-215.253352868729	3.03355222177747	2.48141426695509	0.829982663195651	6.48749729558628e-05	4.15586684083036e-07	0.119348671602245	2.51370969074412	0.28454756669842	ok
n1000_f3.0_r054	driver	1000	946	-164.595930731181	-182.565903665902	0.712236766970098	2.78654550328652	1.16361459352576e-06	5.30240551087824e-07	3.38807691436507e-07	0.115034558324226	35.9399458694411	1.56942264428352e-08	ok
n1000_f3.0_r054	control	1000	753	-201.747118305565	-202.248528583051	2.79394583013993	2.71779353694809	0.463452121392972	4.73001312738672e-09	1.52885625491087e-07	0.165087195231822	1.00282055497195	0.605675886054381	ok
n1000_f3.0_r055	driver	1000	951	-117.728738986877	-127.792568155274	1.07063204611423	2.8815383871754	8.48110228328138e-08	0.0911790891067668	4.66976181085753e-06	0.0914900526799604	20.1276583367926	4.25926366425146e-05	ok
n1000_f3.0_r055	control	1000	788	-158.364891226487	-158.802157482526	2.59197103741972	2.83389341379399	5.19108256326988e-07	0.0729855629822096	8.27388705795371e-07	0.127621933852635	0.87453251207711	0.645799460511439	ok
n1000_f3.0_r056	driver	1000	944	-95.2640592554847	-116.139252738261	0.805965372751671	3.41905313636126	1.07604069153322e-07	0.880576966650694	5.01741212642291e-09	0.0996951816014932	41.7503869655525	8.59050434373886e-10	ok
n1000_f3.0_r056	control	1000	876	-115.22405021204	-117.866329102643	2.85765927727542	3.29517697467184	1.27753294631374	0.750109357867554	7.18728607057124e-08	0.133053298573393	5.28455778120633	0.0711988301908362	ok
n1000_f3.0_r057	driver	1000	924	-179.613090884989	-195.672625893492	1.35968560161407	3.22530685199743	0.725252616009196	0.756415986746093	2.89461857976395e-09	0.138618144481957	32.1190700170068	1.06030928350293e-07	ok
n1000_f3.0_r057	control	1000	884	-183.707683140878	-185.009030494451	3.5558983868619	3.04275317325653	2.23590818687253	0.610986964316131	1.2947486809863e-08	0.162065544044086	2.60269470714707	0.272164843609588	ok
n1000_f3.0_r058	driver	1000	944	-66.8069503513934	-82.1017010099826	1.07373569545439	3.42951718287349	0.941044912329653	0.689196947666283	9.01068740138527e-08	0.146887061536803	30.5895013171784	2.27810735861965e-07	ok
n1000_f3.0_r058	control	1000	605	-24.4461768348837	-24.7092194721644	3.4299299634289	3.15895565461334	0.76690629010848	0.482986085939014	1.80121210064037e-10	0.11793580676836	0.526085274561503	0.768709120945812	ok
n1000_f3.0_r059	driver	1000	962	-93.2927430338428	-112.833717063758	0.462629960760383	3.36007092167484	0.680351611229848	0.872039057725733	8.55557135416579e-08	0.10309424613545	39.0819480598313	3.26184115370547e-09	ok
n1000_f3.0_r059	control	1000	673	-97.414710811263	-97.5041094975765	3.31815452947404	3.22884660096483	1.04203422404749	0.790236993553596	5.18606111762437e-08	0.122203777539043	0.178797372626917	0.914480909863385	ok
n1000_f3.0_r060	driver	1000	956	-95.4242591307818	-114.418943917405	0.615316746090445	3.07019626112544	9.59600390295631e-07	0.276117950634081	0.222190504131674	0.105867984666607	37.9893695732473	5.63265578019823e-09	ok
n1000_f3.0_r060	control	1000	856	-142.493670806569	-143.076328854751	3.13996127498922	2.92576677936821	1.0352042269139	0.153732966458693	3.31052656327631e-08	0.15594933921399	1.16531609636257	0.558412105881764	ok
n1000_f3.0_r061	driver	1000	905	-235.899894717969	-264.286683287119	1.05304408691438	2.78721732060593	0.161684580757144	0.110475452685645	2.26913000485444e-07	0.142546763258605	56.7735771382983	4.69650041949623e-13	ok
n1000_f3.0_r061	control	1000	907	-236.612566537809	-238.120511063248	2.3731515059038	2.74400872424734	0.824627365861257	0.344651325217798	0.179210625030724	0.116079951555979	3.01588905087817	0.221364519788874	ok
n1000_f3.0_r062	driver	1000	939	-120.887491735977	-126.565069093175	1.80678264736419	2.84407664258299	0.735027720101003	2.25891199726097e-06	4.2128640985526e-08	0.1104560395097	11.3551547143955	0.00342183830170828	ok
n1000_f3.0_r062	control	1000	752	-135.256819959619	-135.461307038254	2.79706455323415	2.87362184419349	4.20724854568849e-07	0.21704346805991	4.42601863404071e-10	0.126216804372406	0.408974157269824	0.815065273605437	ok
n1000_f3.0_r063	driver	1000	939	-221.173743846792	-237.72900530856	1.06384158635183	2.85863462882262	1.33939757900844	0.292163765799918	2.06943885575795e-08	0.174044057242602	33.1105229235359	6.45864331244018e-08	ok
n1000_f3.0_r063	control	1000	870	-183.578971306729	-184.332333130427	3.14746108046237	2.70008235280265	0.395942062260529	0.270870491836365	1.07040468181507e-08	0.0931872946754564	1.50672364739575	0.470781205991178	ok
